"Plot Title: 20046742"
"#","Date Time, GMT+05:00","Temp, °F (LGR S/N: 20046742, SEN S/N: 20046742)","Intensity, lum/ft² (LGR S/N: 20046742, SEN S/N: 20046742)","Coupler Detached (LGR S/N: 20046742)","Coupler Attached (LGR S/N: 20046742)","Host Connected (LGR S/N: 20046742)","Stopped (LGR S/N: 20046742)","End Of File (LGR S/N: 20046742)"
12848,04/20/17 05:57:00 PM,67.906,0.0,,,,,
12849,04/20/17 06:07:00 PM,68.077,0.0,,,,,
12850,04/20/17 06:17:00 PM,68.248,0.0,,,,,
12851,04/20/17 06:27:00 PM,68.421,0.0,,,,,
12852,04/20/17 06:37:00 PM,68.592,0.0,,,,,
12853,04/20/17 06:47:00 PM,68.934,0.0,,,,,
12854,04/20/17 06:57:00 PM,69.107,0.0,,,,,
12855,04/20/17 07:07:00 PM,69.449,0.0,,,,,
12856,04/20/17 07:17:00 PM,69.964,0.0,,,,,
12857,04/20/17 07:27:00 PM,70.480,0.0,,,,,
12858,04/20/17 07:37:00 PM,70.995,0.0,,,,,
12859,04/20/17 07:47:00 PM,71.512,0.0,,,,,
12860,04/20/17 07:57:00 PM,72.028,0.0,,,,,
12861,04/20/17 08:07:00 PM,72.718,0.0,,,,,
12862,04/20/17 08:17:00 PM,73.234,0.0,,,,,
12863,04/20/17 08:27:00 PM,73.753,0.0,,,,,
12864,04/20/17 08:37:00 PM,74.271,0.0,,,,,
12865,04/20/17 08:47:00 PM,74.791,0.0,,,,,
12866,04/20/17 08:57:00 PM,75.312,0.0,,,,,
12867,04/20/17 09:07:00 PM,75.832,0.0,,,,,
12868,04/20/17 09:17:00 PM,76.181,0.0,,,,,
12869,04/20/17 09:27:00 PM,76.528,0.0,,,,,
12870,04/20/17 09:37:00 PM,76.876,0.0,,,,,
12871,04/20/17 09:47:00 PM,77.050,0.0,,,,,
12872,04/20/17 09:57:00 PM,76.876,0.0,,,,,
12873,04/20/17 10:07:00 PM,76.528,0.0,,,,,
12874,04/20/17 10:17:00 PM,75.832,0.0,,,,,
12875,04/20/17 10:27:00 PM,75.659,0.0,,,,,
12876,04/20/17 10:37:00 PM,75.832,0.0,,,,,
12877,04/20/17 10:47:00 PM,74.791,0.0,,,,,
12878,04/20/17 10:57:00 PM,74.098,0.0,,,,,
12879,04/20/17 11:07:00 PM,73.753,0.0,,,,,
12880,04/20/17 11:17:00 PM,73.407,0.0,,,,,
12881,04/20/17 11:27:00 PM,73.062,0.0,,,,,
12882,04/20/17 11:37:00 PM,72.891,0.0,,,,,
12883,04/20/17 11:47:00 PM,72.372,0.0,,,,,
12884,04/20/17 11:57:00 PM,72.028,0.0,,,,,
12885,04/21/17 12:07:00 AM,71.512,0.0,,,,,
12886,04/21/17 12:17:00 AM,71.168,0.0,,,,,
12887,04/21/17 12:27:00 AM,70.651,0.0,,,,,
12888,04/21/17 12:37:00 AM,70.137,0.0,,,,,
12889,04/21/17 12:47:00 AM,69.622,0.0,,,,,
12890,04/21/17 12:57:00 AM,69.107,0.0,,,,,
12891,04/21/17 01:07:00 AM,68.592,0.0,,,,,
12892,04/21/17 01:17:00 AM,68.077,0.0,,,,,
12893,04/21/17 01:27:00 AM,67.564,0.0,,,,,
12894,04/21/17 01:37:00 AM,67.050,0.0,,,,,
12895,04/21/17 01:47:00 AM,66.708,0.0,,,,,
12896,04/21/17 01:57:00 AM,66.366,0.0,,,,,
12897,04/21/17 02:07:00 AM,66.537,0.0,,,,,
12898,04/21/17 02:17:00 AM,66.879,0.0,,,,,
12899,04/21/17 02:27:00 AM,67.050,0.0,,,,,
12900,04/21/17 02:37:00 AM,67.392,0.0,,,,,
12901,04/21/17 02:47:00 AM,67.564,0.0,,,,,
12902,04/21/17 02:57:00 AM,67.735,0.0,,,,,
12903,04/21/17 03:07:00 AM,67.906,0.0,,,,,
12904,04/21/17 03:17:00 AM,67.906,0.0,,,,,
12905,04/21/17 03:27:00 AM,68.077,0.0,,,,,
12906,04/21/17 03:37:00 AM,68.077,0.0,,,,,
12907,04/21/17 03:47:00 AM,68.077,0.0,,,,,
12908,04/21/17 03:57:00 AM,68.248,0.0,,,,,
12909,04/21/17 04:07:00 AM,68.248,0.0,,,,,
12910,04/21/17 04:17:00 AM,68.248,0.0,,,,,
12911,04/21/17 04:27:00 AM,68.248,0.0,,,,,
12912,04/21/17 04:37:00 AM,68.421,0.0,,,,,
12913,04/21/17 04:47:00 AM,68.421,0.0,,,,,
12914,04/21/17 04:57:00 AM,68.421,0.0,,,,,
12915,04/21/17 05:07:00 AM,68.421,0.0,,,,,
12916,04/21/17 05:17:00 AM,68.421,0.0,,,,,
12917,04/21/17 05:27:00 AM,68.421,0.0,,,,,
12918,04/21/17 05:37:00 AM,68.421,0.0,,,,,
12919,04/21/17 05:47:00 AM,68.421,0.0,,,,,
12920,04/21/17 05:57:00 AM,68.421,0.0,,,,,
12921,04/21/17 06:07:00 AM,68.421,0.0,,,,,
12922,04/21/17 06:17:00 AM,68.421,0.0,,,,,
12923,04/21/17 06:27:00 AM,68.421,0.0,,,,,
12924,04/21/17 06:37:00 AM,68.421,0.0,,,,,
12925,04/21/17 06:47:00 AM,68.421,0.0,,,,,
12926,04/21/17 06:57:00 AM,68.421,0.0,,,,,
12927,04/21/17 07:07:00 AM,68.248,0.0,,,,,
12928,04/21/17 07:17:00 AM,68.248,0.0,,,,,
12929,04/21/17 07:27:00 AM,68.248,0.0,,,,,
12930,04/21/17 07:37:00 AM,68.248,0.0,,,,,
12931,04/21/17 07:47:00 AM,68.248,0.0,,,,,
12932,04/21/17 07:57:00 AM,68.248,0.0,,,,,
12933,04/21/17 08:07:00 AM,68.248,0.0,,,,,
12934,04/21/17 08:17:00 AM,68.248,0.0,,,,,
12935,04/21/17 08:27:00 AM,68.248,0.0,,,,,
12936,04/21/17 08:37:00 AM,68.077,0.0,,,,,
12937,04/21/17 08:47:00 AM,68.077,0.0,,,,,
12938,04/21/17 08:57:00 AM,68.077,0.0,,,,,
12939,04/21/17 09:07:00 AM,68.077,0.0,,,,,
12940,04/21/17 09:17:00 AM,68.077,0.0,,,,,
12941,04/21/17 09:27:00 AM,68.077,0.0,,,,,
12942,04/21/17 09:37:00 AM,68.077,0.0,,,,,
12943,04/21/17 09:47:00 AM,67.906,0.0,,,,,
12944,04/21/17 09:57:00 AM,67.906,0.0,,,,,
12945,04/21/17 10:07:00 AM,67.906,0.0,,,,,
12946,04/21/17 10:17:00 AM,67.906,0.0,,,,,
12947,04/21/17 10:27:00 AM,67.906,0.0,,,,,
12948,04/21/17 10:37:00 AM,67.906,0.0,,,,,
12949,04/21/17 10:47:00 AM,67.906,0.0,,,,,
12950,04/21/17 10:57:00 AM,67.906,0.0,,,,,
12951,04/21/17 11:07:00 AM,67.906,0.0,,,,,
12952,04/21/17 11:17:00 AM,67.906,0.0,,,,,
12953,04/21/17 11:27:00 AM,67.906,0.0,,,,,
12954,04/21/17 11:37:00 AM,67.906,0.0,,,,,
12955,04/21/17 11:47:00 AM,67.906,0.0,,,,,
12956,04/21/17 11:57:00 AM,68.077,0.0,,,,,
12957,04/21/17 12:07:00 PM,68.077,0.0,,,,,
12958,04/21/17 12:17:00 PM,68.248,0.0,,,,,
12959,04/21/17 12:27:00 PM,68.592,0.0,,,,,
12960,04/21/17 12:37:00 PM,68.763,0.0,,,,,
12961,04/21/17 12:47:00 PM,68.934,0.0,,,,,
12962,04/21/17 12:57:00 PM,69.107,0.0,,,,,
12963,04/21/17 01:07:00 PM,69.107,0.0,,,,,
12964,04/21/17 01:17:00 PM,69.278,0.0,,,,,
12965,04/21/17 01:27:00 PM,69.449,0.0,,,,,
12966,04/21/17 01:37:00 PM,69.622,0.0,,,,,
12967,04/21/17 01:47:00 PM,69.793,0.0,,,,,
12968,04/21/17 01:57:00 PM,69.964,0.0,,,,,
12969,04/21/17 02:07:00 PM,69.964,0.0,,,,,
12970,04/21/17 02:17:00 PM,70.137,0.0,,,,,
12971,04/21/17 02:27:00 PM,70.137,0.0,,,,,
12972,04/21/17 02:37:00 PM,70.308,0.0,,,,,
12973,04/21/17 02:47:00 PM,70.308,0.0,,,,,
12974,04/21/17 02:57:00 PM,70.308,0.0,,,,,
12975,04/21/17 03:07:00 PM,70.308,0.0,,,,,
12976,04/21/17 03:17:00 PM,70.480,0.0,,,,,
12977,04/21/17 03:27:00 PM,70.480,0.0,,,,,
12978,04/21/17 03:37:00 PM,70.480,0.0,,,,,
12979,04/21/17 03:47:00 PM,70.480,0.0,,,,,
12980,04/21/17 03:57:00 PM,70.480,0.0,,,,,
12981,04/21/17 04:07:00 PM,70.480,0.0,,,,,
12982,04/21/17 04:17:00 PM,70.480,0.0,,,,,
12983,04/21/17 04:27:00 PM,70.480,0.0,,,,,
12984,04/21/17 04:37:00 PM,70.480,0.0,,,,,
12985,04/21/17 04:47:00 PM,70.480,0.0,,,,,
12986,04/21/17 04:57:00 PM,70.480,0.0,,,,,
12987,04/21/17 05:07:00 PM,70.480,0.0,,,,,
12988,04/21/17 05:17:00 PM,70.480,0.0,,,,,
12989,04/21/17 05:27:00 PM,70.480,0.0,,,,,
12990,04/21/17 05:37:00 PM,70.480,0.0,,,,,
12991,04/21/17 05:47:00 PM,70.651,0.0,,,,,
12992,04/21/17 05:57:00 PM,70.480,0.0,,,,,
12993,04/21/17 06:07:00 PM,70.480,0.0,,,,,
12994,04/21/17 06:17:00 PM,70.480,0.0,,,,,
12995,04/21/17 06:27:00 PM,70.480,0.0,,,,,
12996,04/21/17 06:37:00 PM,70.480,0.0,,,,,
12997,04/21/17 06:47:00 PM,70.308,0.0,,,,,
12998,04/21/17 06:57:00 PM,70.308,0.0,,,,,
12999,04/21/17 07:07:00 PM,70.308,0.0,,,,,
13000,04/21/17 07:17:00 PM,70.308,0.0,,,,,
13001,04/21/17 07:27:00 PM,70.308,0.0,,,,,
13002,04/21/17 07:37:00 PM,70.137,0.0,,,,,
13003,04/21/17 07:47:00 PM,70.137,0.0,,,,,
13004,04/21/17 07:57:00 PM,70.137,0.0,,,,,
13005,04/21/17 08:07:00 PM,70.137,0.0,,,,,
13006,04/21/17 08:17:00 PM,70.137,0.0,,,,,
13007,04/21/17 08:27:00 PM,69.964,0.0,,,,,
13008,04/21/17 08:37:00 PM,69.964,0.0,,,,,
13009,04/21/17 08:47:00 PM,69.964,0.0,,,,,
13010,04/21/17 08:57:00 PM,69.964,0.0,,,,,
13011,04/21/17 09:07:00 PM,69.964,0.0,,,,,
13012,04/21/17 09:17:00 PM,69.793,0.0,,,,,
13013,04/21/17 09:27:00 PM,69.793,0.0,,,,,
13014,04/21/17 09:37:00 PM,69.793,0.0,,,,,
13015,04/21/17 09:47:00 PM,69.793,0.0,,,,,
13016,04/21/17 09:57:00 PM,69.793,0.0,,,,,
13017,04/21/17 10:07:00 PM,69.793,0.0,,,,,
13018,04/21/17 10:17:00 PM,69.622,0.0,,,,,
13019,04/21/17 10:27:00 PM,69.622,0.0,,,,,
13020,04/21/17 10:37:00 PM,69.622,0.0,,,,,
13021,04/21/17 10:47:00 PM,69.622,0.0,,,,,
13022,04/21/17 10:57:00 PM,69.622,0.0,,,,,
13023,04/21/17 11:07:00 PM,69.622,0.0,,,,,
13024,04/21/17 11:17:00 PM,69.449,0.0,,,,,
13025,04/21/17 11:27:00 PM,69.449,0.0,,,,,
13026,04/21/17 11:37:00 PM,69.449,0.0,,,,,
13027,04/21/17 11:47:00 PM,69.449,0.0,,,,,
13028,04/21/17 11:57:00 PM,69.449,0.0,,,,,
13029,04/22/17 12:07:00 AM,69.449,0.0,,,,,
13030,04/22/17 12:17:00 AM,69.278,0.0,,,,,
13031,04/22/17 12:27:00 AM,69.278,0.0,,,,,
13032,04/22/17 12:37:00 AM,69.278,0.0,,,,,
13033,04/22/17 12:47:00 AM,69.278,0.0,,,,,
13034,04/22/17 12:57:00 AM,69.278,0.0,,,,,
13035,04/22/17 01:07:00 AM,69.278,0.0,,,,,
13036,04/22/17 01:17:00 AM,69.107,0.0,,,,,
13037,04/22/17 01:27:00 AM,69.107,0.0,,,,,
13038,04/22/17 01:37:00 AM,69.107,0.0,,,,,
13039,04/22/17 01:47:00 AM,69.107,0.0,,,,,
13040,04/22/17 01:57:00 AM,69.107,0.0,,,,,
13041,04/22/17 02:07:00 AM,69.107,0.0,,,,,
13042,04/22/17 02:17:00 AM,68.934,0.0,,,,,
13043,04/22/17 02:27:00 AM,68.934,0.0,,,,,
13044,04/22/17 02:37:00 AM,68.934,0.0,,,,,
13045,04/22/17 02:47:00 AM,68.934,0.0,,,,,
13046,04/22/17 02:57:00 AM,68.934,0.0,,,,,
13047,04/22/17 03:07:00 AM,68.934,0.0,,,,,
13048,04/22/17 03:17:00 AM,68.763,0.0,,,,,
13049,04/22/17 03:27:00 AM,68.763,0.0,,,,,
13050,04/22/17 03:37:00 AM,68.763,0.0,,,,,
13051,04/22/17 03:47:00 AM,68.763,0.0,,,,,
13052,04/22/17 03:57:00 AM,68.592,0.0,,,,,
13053,04/22/17 04:07:00 AM,68.592,0.0,,,,,
13054,04/22/17 04:17:00 AM,68.592,0.0,,,,,
13055,04/22/17 04:27:00 AM,68.592,0.0,,,,,
13056,04/22/17 04:37:00 AM,68.592,0.0,,,,,
13057,04/22/17 04:47:00 AM,68.592,0.0,,,,,
13058,04/22/17 04:57:00 AM,68.592,0.0,,,,,
13059,04/22/17 05:07:00 AM,68.421,0.0,,,,,
13060,04/22/17 05:17:00 AM,68.421,0.0,,,,,
13061,04/22/17 05:27:00 AM,68.421,0.0,,,,,
13062,04/22/17 05:37:00 AM,68.421,0.0,,,,,
13063,04/22/17 05:47:00 AM,68.421,0.0,,,,,
13064,04/22/17 05:57:00 AM,68.248,0.0,,,,,
13065,04/22/17 06:07:00 AM,68.248,0.0,,,,,
13066,04/22/17 06:17:00 AM,68.248,0.0,,,,,
13067,04/22/17 06:27:00 AM,68.248,0.0,,,,,
13068,04/22/17 06:37:00 AM,68.248,0.0,,,,,
13069,04/22/17 06:47:00 AM,68.248,0.0,,,,,
13070,04/22/17 06:57:00 AM,68.077,0.0,,,,,
13071,04/22/17 07:07:00 AM,68.077,0.0,,,,,
13072,04/22/17 07:17:00 AM,68.077,0.0,,,,,
13073,04/22/17 07:27:00 AM,68.077,0.0,,,,,
13074,04/22/17 07:37:00 AM,68.077,0.0,,,,,
13075,04/22/17 07:47:00 AM,68.077,0.0,,,,,
13076,04/22/17 07:57:00 AM,67.906,0.0,,,,,
13077,04/22/17 08:07:00 AM,67.906,0.0,,,,,
13078,04/22/17 08:17:00 AM,67.906,0.0,,,,,
13079,04/22/17 08:27:00 AM,67.906,0.0,,,,,
13080,04/22/17 08:37:00 AM,67.906,0.0,,,,,
13081,04/22/17 08:47:00 AM,67.735,0.0,,,,,
13082,04/22/17 08:57:00 AM,67.735,0.0,,,,,
13083,04/22/17 09:07:00 AM,67.735,0.0,,,,,
13084,04/22/17 09:17:00 AM,67.735,0.0,,,,,
13085,04/22/17 09:27:00 AM,67.735,0.0,,,,,
13086,04/22/17 09:37:00 AM,67.735,0.0,,,,,
13087,04/22/17 09:47:00 AM,67.564,0.0,,,,,
13088,04/22/17 09:57:00 AM,67.564,0.0,,,,,
13089,04/22/17 10:07:00 AM,67.564,0.0,,,,,
13090,04/22/17 10:17:00 AM,67.564,0.0,,,,,
13091,04/22/17 10:27:00 AM,67.564,0.0,,,,,
13092,04/22/17 10:37:00 AM,67.564,0.0,,,,,
13093,04/22/17 10:47:00 AM,67.564,0.0,,,,,
13094,04/22/17 10:57:00 AM,67.564,0.0,,,,,
13095,04/22/17 11:07:00 AM,67.392,0.0,,,,,
13096,04/22/17 11:17:00 AM,67.564,0.0,,,,,
13097,04/22/17 11:27:00 AM,67.392,0.0,,,,,
13098,04/22/17 11:37:00 AM,67.392,0.0,,,,,
13099,04/22/17 11:47:00 AM,67.564,0.0,,,,,
13100,04/22/17 11:57:00 AM,67.564,0.0,,,,,
13101,04/22/17 12:07:00 PM,67.392,0.0,,,,,
13102,04/22/17 12:17:00 PM,67.564,0.0,,,,,
13103,04/22/17 12:27:00 PM,67.564,0.0,,,,,
13104,04/22/17 12:37:00 PM,67.564,0.0,,,,,
13105,04/22/17 12:47:00 PM,67.735,0.0,,,,,
13106,04/22/17 12:57:00 PM,67.735,0.0,,,,,
13107,04/22/17 01:07:00 PM,67.735,0.0,,,,,
13108,04/22/17 01:17:00 PM,67.906,0.0,,,,,
13109,04/22/17 01:27:00 PM,67.906,0.0,,,,,
13110,04/22/17 01:37:00 PM,67.906,0.0,,,,,
13111,04/22/17 01:47:00 PM,68.077,0.0,,,,,
13112,04/22/17 01:57:00 PM,68.077,0.0,,,,,
13113,04/22/17 02:07:00 PM,68.248,0.0,,,,,
13114,04/22/17 02:17:00 PM,68.421,0.0,,,,,
13115,04/22/17 02:27:00 PM,68.592,0.0,,,,,
13116,04/22/17 02:37:00 PM,68.763,0.0,,,,,
13117,04/22/17 02:47:00 PM,68.934,0.0,,,,,
13118,04/22/17 02:57:00 PM,69.622,0.0,,,,,
13119,04/22/17 03:07:00 PM,70.137,0.0,,,,,
13120,04/22/17 03:17:00 PM,70.651,0.0,,,,,
13121,04/22/17 03:27:00 PM,71.168,0.0,,,,,
13122,04/22/17 03:37:00 PM,71.512,0.0,,,,,
13123,04/22/17 03:47:00 PM,70.995,0.0,,,,,
13124,04/22/17 03:57:00 PM,70.308,0.0,,,,,
13125,04/22/17 04:07:00 PM,69.793,0.0,,,,,
13126,04/22/17 04:17:00 PM,69.107,0.0,,,,,
13127,04/22/17 04:27:00 PM,68.763,0.0,,,,,
13128,04/22/17 04:37:00 PM,68.248,0.0,,,,,
13129,04/22/17 04:47:00 PM,68.077,0.0,,,,,
13130,04/22/17 04:57:00 PM,67.735,0.0,,,,,
13131,04/22/17 05:07:00 PM,67.392,0.0,,,,,
13132,04/22/17 05:17:00 PM,67.221,0.0,,,,,
13133,04/22/17 05:27:00 PM,67.221,0.0,,,,,
13134,04/22/17 05:37:00 PM,67.221,0.0,,,,,
13135,04/22/17 05:47:00 PM,67.221,0.0,,,,,
13136,04/22/17 05:57:00 PM,67.050,0.0,,,,,
13137,04/22/17 06:07:00 PM,66.879,0.0,,,,,
13138,04/22/17 06:17:00 PM,66.708,0.0,,,,,
13139,04/22/17 06:27:00 PM,66.537,0.0,,,,,
13140,04/22/17 06:37:00 PM,66.366,0.0,,,,,
13141,04/22/17 06:47:00 PM,66.022,0.0,,,,,
13142,04/22/17 06:57:00 PM,65.680,0.0,,,,,
13143,04/22/17 07:07:00 PM,65.680,0.0,,,,,
13144,04/22/17 07:17:00 PM,65.851,0.0,,,,,
13145,04/22/17 07:27:00 PM,65.851,0.0,,,,,
13146,04/22/17 07:37:00 PM,66.022,0.0,,,,,
13147,04/22/17 07:47:00 PM,66.022,0.0,,,,,
13148,04/22/17 07:57:00 PM,66.022,0.0,,,,,
13149,04/22/17 08:07:00 PM,66.022,0.0,,,,,
13150,04/22/17 08:17:00 PM,66.193,0.0,,,,,
13151,04/22/17 08:27:00 PM,66.193,0.0,,,,,
13152,04/22/17 08:37:00 PM,66.193,0.0,,,,,
13153,04/22/17 08:47:00 PM,66.366,0.0,,,,,
13154,04/22/17 08:57:00 PM,66.366,0.0,,,,,
13155,04/22/17 09:07:00 PM,66.366,0.0,,,,,
13156,04/22/17 09:17:00 PM,66.366,0.0,,,,,
13157,04/22/17 09:27:00 PM,66.366,0.0,,,,,
13158,04/22/17 09:37:00 PM,66.537,0.0,,,,,
13159,04/22/17 09:47:00 PM,66.537,0.0,,,,,
13160,04/22/17 09:57:00 PM,66.537,0.0,,,,,
13161,04/22/17 10:07:00 PM,66.537,0.0,,,,,
13162,04/22/17 10:17:00 PM,66.537,0.0,,,,,
13163,04/22/17 10:27:00 PM,66.537,0.0,,,,,
13164,04/22/17 10:37:00 PM,66.537,0.0,,,,,
13165,04/22/17 10:47:00 PM,66.708,0.0,,,,,
13166,04/22/17 10:57:00 PM,66.708,0.0,,,,,
13167,04/22/17 11:07:00 PM,66.708,0.0,,,,,
13168,04/22/17 11:17:00 PM,66.708,0.0,,,,,
13169,04/22/17 11:27:00 PM,66.708,0.0,,,,,
13170,04/22/17 11:37:00 PM,66.708,0.0,,,,,
13171,04/22/17 11:47:00 PM,66.708,0.0,,,,,
13172,04/22/17 11:57:00 PM,66.708,0.0,,,,,
13173,04/23/17 12:07:00 AM,66.708,0.0,,,,,
13174,04/23/17 12:17:00 AM,66.708,0.0,,,,,
13175,04/23/17 12:27:00 AM,66.708,0.0,,,,,
13176,04/23/17 12:37:00 AM,66.879,0.0,,,,,
13177,04/23/17 12:47:00 AM,66.879,0.0,,,,,
13178,04/23/17 12:57:00 AM,66.879,0.0,,,,,
13179,04/23/17 01:07:00 AM,66.879,0.0,,,,,
13180,04/23/17 01:17:00 AM,66.879,0.0,,,,,
13181,04/23/17 01:27:00 AM,66.879,0.0,,,,,
13182,04/23/17 01:37:00 AM,66.879,0.0,,,,,
13183,04/23/17 01:47:00 AM,66.879,0.0,,,,,
13184,04/23/17 01:57:00 AM,66.879,0.0,,,,,
13185,04/23/17 02:07:00 AM,66.879,0.0,,,,,
13186,04/23/17 02:17:00 AM,66.879,0.0,,,,,
13187,04/23/17 02:27:00 AM,66.708,0.0,,,,,
13188,04/23/17 02:37:00 AM,66.708,0.0,,,,,
13189,04/23/17 02:47:00 AM,66.708,0.0,,,,,
13190,04/23/17 02:57:00 AM,66.708,0.0,,,,,
13191,04/23/17 03:07:00 AM,66.708,0.0,,,,,
13192,04/23/17 03:17:00 AM,66.708,0.0,,,,,
13193,04/23/17 03:27:00 AM,66.708,0.0,,,,,
13194,04/23/17 03:37:00 AM,66.708,0.0,,,,,
13195,04/23/17 03:47:00 AM,66.708,0.0,,,,,
13196,04/23/17 03:57:00 AM,66.708,0.0,,,,,
13197,04/23/17 04:07:00 AM,66.708,0.0,,,,,
13198,04/23/17 04:17:00 AM,66.708,0.0,,,,,
13199,04/23/17 04:27:00 AM,66.708,0.0,,,,,
13200,04/23/17 04:37:00 AM,66.708,0.0,,,,,
13201,04/23/17 04:47:00 AM,66.708,0.0,,,,,
13202,04/23/17 04:57:00 AM,66.708,0.0,,,,,
13203,04/23/17 05:07:00 AM,66.708,0.0,,,,,
13204,04/23/17 05:17:00 AM,66.708,0.0,,,,,
13205,04/23/17 05:27:00 AM,66.708,0.0,,,,,
13206,04/23/17 05:37:00 AM,66.708,0.0,,,,,
13207,04/23/17 05:47:00 AM,66.708,0.0,,,,,
13208,04/23/17 05:57:00 AM,66.708,0.0,,,,,
13209,04/23/17 06:07:00 AM,66.708,0.0,,,,,
13210,04/23/17 06:17:00 AM,66.708,0.0,,,,,
13211,04/23/17 06:27:00 AM,66.708,0.0,,,,,
13212,04/23/17 06:37:00 AM,66.708,0.0,,,,,
13213,04/23/17 06:47:00 AM,66.708,0.0,,,,,
13214,04/23/17 06:57:00 AM,66.537,0.0,,,,,
13215,04/23/17 07:07:00 AM,66.537,0.0,,,,,
13216,04/23/17 07:17:00 AM,66.537,0.0,,,,,
13217,04/23/17 07:27:00 AM,66.537,0.0,,,,,
13218,04/23/17 07:37:00 AM,66.537,0.0,,,,,
13219,04/23/17 07:47:00 AM,66.537,0.0,,,,,
13220,04/23/17 07:57:00 AM,66.537,0.0,,,,,
13221,04/23/17 08:07:00 AM,66.366,0.0,,,,,
13222,04/23/17 08:17:00 AM,66.366,0.0,,,,,
13223,04/23/17 08:27:00 AM,66.366,0.0,,,,,
13224,04/23/17 08:37:00 AM,66.366,0.0,,,,,
13225,04/23/17 08:47:00 AM,66.366,0.0,,,,,
13226,04/23/17 08:57:00 AM,66.193,0.0,,,,,
13227,04/23/17 09:07:00 AM,66.193,0.0,,,,,
13228,04/23/17 09:17:00 AM,66.193,0.0,,,,,
13229,04/23/17 09:27:00 AM,66.193,0.0,,,,,
13230,04/23/17 09:37:00 AM,66.193,0.0,,,,,
13231,04/23/17 09:47:00 AM,66.193,0.0,,,,,
13232,04/23/17 09:57:00 AM,66.022,0.0,,,,,
13233,04/23/17 10:07:00 AM,66.022,0.0,,,,,
13234,04/23/17 10:17:00 AM,66.022,0.0,,,,,
13235,04/23/17 10:27:00 AM,66.022,0.0,,,,,
13236,04/23/17 10:37:00 AM,66.022,0.0,,,,,
13237,04/23/17 10:47:00 AM,66.022,0.0,,,,,
13238,04/23/17 10:57:00 AM,66.022,0.0,,,,,
13239,04/23/17 11:07:00 AM,65.851,0.0,,,,,
13240,04/23/17 11:17:00 AM,66.022,0.0,,,,,
13241,04/23/17 11:27:00 AM,65.851,0.0,,,,,
13242,04/23/17 11:37:00 AM,65.851,0.0,,,,,
13243,04/23/17 11:47:00 AM,65.851,0.0,,,,,
13244,04/23/17 11:57:00 AM,65.851,0.0,,,,,
13245,04/23/17 12:07:00 PM,65.851,0.0,,,,,
13246,04/23/17 12:17:00 PM,65.851,0.0,,,,,
13247,04/23/17 12:27:00 PM,65.851,0.0,,,,,
13248,04/23/17 12:37:00 PM,65.851,0.0,,,,,
13249,04/23/17 12:47:00 PM,65.851,0.0,,,,,
13250,04/23/17 12:57:00 PM,65.851,0.0,,,,,
13251,04/23/17 01:07:00 PM,65.851,0.0,,,,,
13252,04/23/17 01:17:00 PM,65.851,0.0,,,,,
13253,04/23/17 01:27:00 PM,66.022,0.0,,,,,
13254,04/23/17 01:37:00 PM,66.022,0.0,,,,,
13255,04/23/17 01:47:00 PM,66.022,0.0,,,,,
13256,04/23/17 01:57:00 PM,66.022,0.0,,,,,
13257,04/23/17 02:07:00 PM,66.022,0.0,,,,,
13258,04/23/17 02:17:00 PM,66.022,0.0,,,,,
13259,04/23/17 02:27:00 PM,66.022,0.0,,,,,
13260,04/23/17 02:37:00 PM,66.022,0.0,,,,,
13261,04/23/17 02:47:00 PM,66.022,0.0,,,,,
13262,04/23/17 02:57:00 PM,66.193,0.0,,,,,
13263,04/23/17 03:07:00 PM,66.193,0.0,,,,,
13264,04/23/17 03:17:00 PM,66.193,0.0,,,,,
13265,04/23/17 03:27:00 PM,66.193,0.0,,,,,
13266,04/23/17 03:37:00 PM,66.193,0.0,,,,,
13267,04/23/17 03:47:00 PM,66.193,0.0,,,,,
13268,04/23/17 03:57:00 PM,66.366,0.0,,,,,
13269,04/23/17 04:07:00 PM,66.366,0.0,,,,,
13270,04/23/17 04:17:00 PM,66.366,0.0,,,,,
13271,04/23/17 04:27:00 PM,66.537,0.0,,,,,
13272,04/23/17 04:37:00 PM,66.537,0.0,,,,,
13273,04/23/17 04:47:00 PM,66.537,0.0,,,,,
13274,04/23/17 04:57:00 PM,66.537,0.0,,,,,
13275,04/23/17 05:07:00 PM,66.708,0.0,,,,,
13276,04/23/17 05:17:00 PM,66.708,0.0,,,,,
13277,04/23/17 05:27:00 PM,66.708,0.0,,,,,
13278,04/23/17 05:37:00 PM,66.879,0.0,,,,,
13279,04/23/17 05:47:00 PM,66.879,0.0,,,,,
13280,04/23/17 05:57:00 PM,66.879,0.0,,,,,
13281,04/23/17 06:07:00 PM,67.050,0.0,,,,,
13282,04/23/17 06:17:00 PM,67.050,0.0,,,,,
13283,04/23/17 06:27:00 PM,67.050,0.0,,,,,
13284,04/23/17 06:37:00 PM,67.221,0.0,,,,,
13285,04/23/17 06:47:00 PM,67.221,0.0,,,,,
13286,04/23/17 06:57:00 PM,67.221,0.0,,,,,
13287,04/23/17 07:07:00 PM,67.221,0.0,,,,,
13288,04/23/17 07:17:00 PM,67.392,0.0,,,,,
13289,04/23/17 07:27:00 PM,67.392,0.0,,,,,
13290,04/23/17 07:37:00 PM,67.392,0.0,,,,,
13291,04/23/17 07:47:00 PM,67.392,0.0,,,,,
13292,04/23/17 07:57:00 PM,67.392,0.0,,,,,
