Plot Title: 20046751,,,,,,,,
#,"Date Time, GMT+05:00","Temp, øF (LGR S/N: 20046751, SEN S/N: 20046751, LBL: T (øC))","Intensity, lum/ftý (LGR S/N: 20046751, SEN S/N: 20046751, LBL: light (lux))",Coupler Detached (LGR S/N: 20046751),Coupler Attached (LGR S/N: 20046751),Host Connected (LGR S/N: 20046751),Stopped (LGR S/N: 20046751),End Of File (LGR S/N: 20046751)
4255,02/20/17 01:51:49 AM,83.399,0,,,,,
4256,02/20/17 02:01:49 AM,83.399,0,,,,,
4257,02/20/17 02:11:49 AM,83.399,0,,,,,
4258,02/20/17 02:21:49 AM,83.399,0,,,,,
4259,02/20/17 02:31:49 AM,83.399,0,,,,,
4260,02/20/17 02:41:49 AM,83.399,0,,,,,
4261,02/20/17 02:51:49 AM,83.221,0,,,,,
4262,02/20/17 03:01:49 AM,83.221,0,,,,,
4263,02/20/17 03:11:49 AM,83.399,0,,,,,
4264,02/20/17 03:21:49 AM,83.221,0,,,,,
4265,02/20/17 03:31:49 AM,83.399,0,,,,,
4266,02/20/17 03:41:49 AM,83.221,0,,,,,
4267,02/20/17 03:51:49 AM,83.221,0,,,,,
4268,02/20/17 04:01:49 AM,83.399,0,,,,,
4269,02/20/17 04:11:49 AM,83.399,0,,,,,
4270,02/20/17 04:21:49 AM,83.221,0,,,,,
4271,02/20/17 04:31:49 AM,83.221,0,,,,,
4272,02/20/17 04:41:49 AM,83.221,0,,,,,
4273,02/20/17 04:51:49 AM,83.221,0,,,,,
4274,02/20/17 05:01:49 AM,83.221,0,,,,,
4275,02/20/17 05:11:49 AM,83.221,0,,,,,
4276,02/20/17 05:21:49 AM,83.221,0,,,,,
4277,02/20/17 05:31:49 AM,83.221,0,,,,,
4278,02/20/17 05:41:49 AM,83.221,0,,,,,
4279,02/20/17 05:51:49 AM,83.221,0,,,,,
4280,02/20/17 06:01:49 AM,83.221,0,,,,,
4281,02/20/17 06:11:49 AM,83.221,0,,,,,
4282,02/20/17 06:21:49 AM,83.399,0,,,,,
4283,02/20/17 06:31:49 AM,83.399,4,,,,,
4284,02/20/17 06:41:49 AM,83.399,12,,,,,
4285,02/20/17 06:51:49 AM,83.399,22,,,,,
4286,02/20/17 07:01:49 AM,83.399,27,,,,,
4287,02/20/17 07:11:49 AM,83.399,26,,,,,
4288,02/20/17 07:21:49 AM,83.399,26,,,,,
4289,02/20/17 07:31:49 AM,83.579,30,,,,,
4290,02/20/17 07:41:49 AM,83.579,31,,,,,
4291,02/20/17 07:51:49 AM,83.579,42,,,,,
4292,02/20/17 08:01:49 AM,83.579,50,,,,,
4293,02/20/17 08:11:49 AM,83.579,54,,,,,
4294,02/20/17 08:21:49 AM,83.757,67,,,,,
4295,02/20/17 08:31:49 AM,83.757,66,,,,,
4296,02/20/17 08:41:49 AM,83.757,65,,,,,
4297,02/20/17 08:51:49 AM,83.757,68,,,,,
4298,02/20/17 09:01:49 AM,83.757,76,,,,,
4299,02/20/17 09:11:49 AM,83.757,92,,,,,
4300,02/20/17 09:21:49 AM,83.757,116,,,,,
4301,02/20/17 09:31:49 AM,83.935,82,,,,,
4302,02/20/17 09:41:49 AM,83.935,88,,,,,
4303,02/20/17 09:51:49 AM,83.935,89,,,,,
4304,02/20/17 10:01:49 AM,83.935,93,,,,,
4305,02/20/17 10:11:49 AM,83.935,90,,,,,
4306,02/20/17 10:21:49 AM,83.935,95,,,,,
4307,02/20/17 10:31:49 AM,84.115,92,,,,,
4308,02/20/17 10:41:49 AM,84.115,88,,,,,
4309,02/20/17 10:51:49 AM,83.935,61,,,,,
4310,02/20/17 11:01:49 AM,83.935,45,,,,,
4311,02/20/17 11:11:49 AM,83.935,34,,,,,
4312,02/20/17 11:21:49 AM,83.757,24,,,,,
4313,02/20/17 11:31:49 AM,83.757,25,,,,,
4314,02/20/17 11:41:49 AM,83.757,60,,,,,
4315,02/20/17 11:51:49 AM,83.757,44,,,,,
4316,02/20/17 12:01:49 PM,83.579,25,,,,,
4317,02/20/17 12:11:49 PM,83.579,25,,,,,
4318,02/20/17 12:21:49 PM,83.757,29,,,,,
4319,02/20/17 12:31:49 PM,83.579,40,,,,,
4320,02/20/17 12:41:49 PM,83.579,48,,,,,
4321,02/20/17 12:51:49 PM,83.757,62,,,,,
4322,02/20/17 01:01:49 PM,83.757,86,,,,,
4323,02/20/17 01:11:49 PM,83.935,117,,,,,
4324,02/20/17 01:21:49 PM,84.115,136,,,,,
4325,02/20/17 01:31:49 PM,83.935,144,,,,,
4326,02/20/17 01:41:49 PM,83.935,144,,,,,
4327,02/20/17 01:51:49 PM,84.115,144,,,,,
4328,02/20/17 02:01:49 PM,83.757,144,,,,,
4329,02/20/17 02:11:49 PM,83.757,160,,,,,
4330,02/20/17 02:21:49 PM,83.935,152,,,,,
4331,02/20/17 02:31:49 PM,83.935,144,,,,,
4332,02/20/17 02:41:49 PM,83.935,136,,,,,
4333,02/20/17 02:51:49 PM,83.935,192,,,,,
4334,02/20/17 03:01:49 PM,83.935,248,,,,,
4335,02/20/17 03:11:49 PM,84.295,288,,,,,
4336,02/20/17 03:21:49 PM,84.115,256,,,,,
4337,02/20/17 03:31:49 PM,84.474,272,,,,,
4338,02/20/17 03:41:49 PM,84.295,136,,,,,
4339,02/20/17 03:51:49 PM,84.295,136,,,,,
4340,02/20/17 04:01:49 PM,84.115,136,,,,,
4341,02/20/17 04:11:49 PM,84.295,122,,,,,
4342,02/20/17 04:21:49 PM,84.115,91,,,,,
4343,02/20/17 04:31:49 PM,84.115,77,,,,,
4344,02/20/17 04:41:49 PM,83.935,80,,,,,
4345,02/20/17 04:51:49 PM,84.115,109,,,,,
4346,02/20/17 05:01:49 PM,83.935,77,,,,,
4347,02/20/17 05:11:49 PM,83.757,57,,,,,
4348,02/20/17 05:21:49 PM,83.757,33,,,,,
4349,02/20/17 05:31:49 PM,83.579,50,,,,,
4350,02/20/17 05:41:49 PM,83.579,28,,,,,
4351,02/20/17 05:51:49 PM,83.399,22,,,,,
4352,02/20/17 06:01:49 PM,83.399,14,,,,,
4353,02/20/17 06:11:49 PM,83.399,6,,,,,
4354,02/20/17 06:21:49 PM,83.399,1,,,,,
4355,02/20/17 06:31:49 PM,83.221,0,,,,,
4356,02/20/17 06:41:49 PM,83.399,0,,,,,
4357,02/20/17 06:51:49 PM,83.399,0,,,,,
4358,02/20/17 07:01:49 PM,83.221,0,,,,,
4359,02/20/17 07:11:49 PM,83.043,0,,,,,
4360,02/20/17 07:21:49 PM,83.221,0,,,,,
4361,02/20/17 07:31:49 PM,83.399,0,,,,,
4362,02/20/17 07:41:49 PM,83.221,0,,,,,
4363,02/20/17 07:51:49 PM,83.043,0,,,,,
4364,02/20/17 08:01:49 PM,83.043,0,,,,,
4365,02/20/17 08:11:49 PM,83.221,0,,,,,
4366,02/20/17 08:21:49 PM,83.043,0,,,,,
4367,02/20/17 08:31:49 PM,83.043,0,,,,,
4368,02/20/17 08:41:49 PM,83.043,0,,,,,
4369,02/20/17 08:51:49 PM,83.221,0,,,,,
4370,02/20/17 09:01:49 PM,83.043,0,,,,,
4371,02/20/17 09:11:49 PM,83.221,0,,,,,
4372,02/20/17 09:21:49 PM,83.221,0,,,,,
4373,02/20/17 09:31:49 PM,83.399,0,,,,,
4374,02/20/17 09:41:49 PM,83.399,0,,,,,
4375,02/20/17 09:51:49 PM,83.399,0,,,,,
4376,02/20/17 10:01:49 PM,83.399,0,,,,,
4377,02/20/17 10:11:49 PM,83.399,0,,,,,
4378,02/20/17 10:21:49 PM,83.399,0,,,,,
4379,02/20/17 10:31:49 PM,83.399,0,,,,,
4380,02/20/17 10:41:49 PM,83.399,0,,,,,
4381,02/20/17 10:51:49 PM,83.399,0,,,,,
4382,02/20/17 11:01:49 PM,83.399,0,,,,,
4383,02/20/17 11:11:49 PM,83.399,0,,,,,
4384,02/20/17 11:21:49 PM,83.399,0,,,,,
4385,02/20/17 11:31:49 PM,83.399,0,,,,,
4386,02/20/17 11:41:49 PM,83.399,0,,,,,
4387,02/20/17 11:51:49 PM,83.399,0,,,,,
4388,02/21/17 12:01:49 AM,83.399,0,,,,,
4389,02/21/17 12:11:49 AM,83.399,0,,,,,
4390,02/21/17 12:21:49 AM,83.399,0,,,,,
4391,02/21/17 12:31:49 AM,83.399,0,,,,,
4392,02/21/17 12:41:49 AM,83.399,0,,,,,
4393,02/21/17 12:51:49 AM,83.399,0,,,,,
4394,02/21/17 01:01:49 AM,83.399,0,,,,,
4395,02/21/17 01:11:49 AM,83.399,0,,,,,
4396,02/21/17 01:21:49 AM,83.399,0,,,,,
4397,02/21/17 01:31:49 AM,83.399,0,,,,,
4398,02/21/17 01:41:49 AM,83.399,0,,,,,
4399,02/21/17 01:51:49 AM,83.399,0,,,,,
4400,02/21/17 02:01:49 AM,83.399,0,,,,,
4401,02/21/17 02:11:49 AM,83.399,0,,,,,
4402,02/21/17 02:21:49 AM,83.399,0,,,,,
4403,02/21/17 02:31:49 AM,83.399,0,,,,,
4404,02/21/17 02:41:49 AM,83.399,0,,,,,
4405,02/21/17 02:51:49 AM,83.221,0,,,,,
4406,02/21/17 03:01:49 AM,83.221,0,,,,,
4407,02/21/17 03:11:49 AM,83.221,0,,,,,
4408,02/21/17 03:21:49 AM,83.221,0,,,,,
4409,02/21/17 03:31:49 AM,83.221,0,,,,,
4410,02/21/17 03:41:49 AM,83.399,0,,,,,
4411,02/21/17 03:51:49 AM,83.399,0,,,,,
4412,02/21/17 04:01:49 AM,83.399,0,,,,,
4413,02/21/17 04:11:49 AM,83.399,0,,,,,
4414,02/21/17 04:21:49 AM,83.399,0,,,,,
4415,02/21/17 04:31:49 AM,83.221,0,,,,,
4416,02/21/17 04:41:49 AM,83.043,0,,,,,
4417,02/21/17 04:51:49 AM,83.043,0,,,,,
4418,02/21/17 05:01:49 AM,83.043,0,,,,,
4419,02/21/17 05:11:49 AM,83.043,0,,,,,
4420,02/21/17 05:21:49 AM,83.043,0,,,,,
4421,02/21/17 05:31:49 AM,83.043,0,,,,,
4422,02/21/17 05:41:49 AM,83.043,0,,,,,
4423,02/21/17 05:51:49 AM,83.043,0,,,,,
4424,02/21/17 06:01:49 AM,83.221,0,,,,,
4425,02/21/17 06:11:49 AM,83.399,0,,,,,
4426,02/21/17 06:21:49 AM,83.221,1,,,,,
4427,02/21/17 06:31:49 AM,83.043,10,,,,,
4428,02/21/17 06:41:49 AM,83.043,24,,,,,
4429,02/21/17 06:51:49 AM,83.043,38,,,,,
4430,02/21/17 07:01:49 AM,83.043,54,,,,,
4431,02/21/17 07:11:49 AM,83.043,70,,,,,
4432,02/21/17 07:21:49 AM,83.043,90,,,,,
4433,02/21/17 07:31:49 AM,82.864,128,,,,,
4434,02/21/17 07:41:49 AM,82.864,192,,,,,
4435,02/21/17 07:51:49 AM,83.399,232,,,,,
4436,02/21/17 08:01:49 AM,83.579,248,,,,,
4437,02/21/17 08:11:49 AM,84.115,272,,,,,
4438,02/21/17 08:21:49 AM,84.115,256,,,,,
4439,02/21/17 08:31:49 AM,84.115,240,,,,,
4440,02/21/17 08:41:49 AM,83.935,240,,,,,
4441,02/21/17 08:51:49 AM,83.757,176,,,,,
4442,02/21/17 09:01:49 AM,83.757,208,,,,,
4443,02/21/17 09:11:49 AM,84.115,336,,,,,
4444,02/21/17 09:21:49 AM,83.579,87,,,,,
4445,02/21/17 09:31:49 AM,83.757,160,,,,,
4446,02/21/17 09:41:49 AM,83.757,109,,,,,
4447,02/21/17 09:51:49 AM,83.935,128,,,,,
4448,02/21/17 10:01:49 AM,84.474,200,,,,,
4449,02/21/17 10:11:49 AM,84.834,304,,,,,
4450,02/21/17 10:21:49 AM,84.834,336,,,,,
4451,02/21/17 10:31:49 AM,84.834,256,,,,,
4452,02/21/17 10:41:49 AM,84.834,320,,,,,
4453,02/21/17 10:51:49 AM,84.834,288,,,,,
4454,02/21/17 11:01:49 AM,84.834,320,,,,,
4455,02/21/17 11:11:49 AM,85.014,320,,,,,
4456,02/21/17 11:21:49 AM,85.014,480,,,,,
4457,02/21/17 11:31:49 AM,85.014,368,,,,,
4458,02/21/17 11:41:49 AM,85.014,400,,,,,
4459,02/21/17 11:51:49 AM,85.194,464,,,,,
4460,02/21/17 12:01:49 PM,85.374,352,,,,,
4461,02/21/17 12:11:49 PM,85.374,352,,,,,
4462,02/21/17 12:21:49 PM,85.374,416,,,,,
4463,02/21/17 12:31:49 PM,85.554,480,,,,,
4464,02/21/17 12:41:49 PM,85.554,352,,,,,
4465,02/21/17 12:51:49 PM,85.554,672,,,,,
4466,02/21/17 01:01:49 PM,85.735,416,,,,,
4467,02/21/17 01:11:49 PM,85.735,368,,,,,
4468,02/21/17 01:21:49 PM,85.735,384,,,,,
4469,02/21/17 01:31:49 PM,85.735,464,,,,,
4470,02/21/17 01:41:49 PM,85.735,512,,,,,
4471,02/21/17 01:51:49 PM,85.554,384,,,,,
4472,02/21/17 02:01:49 PM,84.654,56,,,,,
4473,02/21/17 02:11:49 PM,85.014,64,,,,,
4474,02/21/17 02:21:49 PM,85.554,400,,,,,
4475,02/21/17 02:31:49 PM,85.374,480,,,,,
4476,02/21/17 02:41:49 PM,85.735,496,,,,,
4477,02/21/17 02:51:49 PM,85.374,480,,,,,
4478,02/21/17 03:01:49 PM,85.194,336,,,,,
4479,02/21/17 03:11:49 PM,85.374,400,,,,,
4480,02/21/17 03:21:49 PM,85.374,496,,,,,
4481,02/21/17 03:31:49 PM,85.374,480,,,,,
4482,02/21/17 03:41:49 PM,85.194,368,,,,,
4483,02/21/17 03:51:49 PM,85.554,608,,,,,
4484,02/21/17 04:01:49 PM,84.834,352,,,,,
4485,02/21/17 04:11:49 PM,85.014,480,,,,,
4486,02/21/17 04:21:49 PM,85.194,448,,,,,
4487,02/21/17 04:31:49 PM,85.194,168,,,,,
4488,02/21/17 04:41:49 PM,85.014,184,,,,,
4489,02/21/17 04:51:49 PM,84.834,122,,,,,
4490,02/21/17 05:01:49 PM,84.474,106,,,,,
4491,02/21/17 05:11:49 PM,85.014,144,,,,,
4492,02/21/17 05:21:49 PM,84.474,111,,,,,
4493,02/21/17 05:31:49 PM,84.654,39,,,,,
4494,02/21/17 05:41:49 PM,84.654,30,,,,,
4495,02/21/17 05:51:49 PM,84.474,50,,,,,
4496,02/21/17 06:01:49 PM,84.295,38,,,,,
4497,02/21/17 06:11:49 PM,84.295,18,,,,,
4498,02/21/17 06:21:49 PM,84.295,4,,,,,
4499,02/21/17 06:31:49 PM,84.295,0,,,,,
4500,02/21/17 06:41:49 PM,84.654,0,,,,,
4501,02/21/17 06:51:49 PM,84.834,0,,,,,
4502,02/21/17 07:01:49 PM,85.194,0,,,,,
4503,02/21/17 07:11:49 PM,84.474,0,,,,,
4504,02/21/17 07:21:49 PM,84.474,0,,,,,
4505,02/21/17 07:31:49 PM,84.474,0,,,,,
4506,02/21/17 07:41:49 PM,84.295,0,,,,,
4507,02/21/17 07:51:49 PM,83.935,0,,,,,
4508,02/21/17 08:01:49 PM,84.115,0,,,,,
4509,02/21/17 08:11:49 PM,84.834,0,,,,,
4510,02/21/17 08:21:49 PM,84.295,0,,,,,
4511,02/21/17 08:31:49 PM,83.935,0,,,,,
4512,02/21/17 08:41:49 PM,83.935,0,,,,,
4513,02/21/17 08:51:49 PM,83.579,0,,,,,
4514,02/21/17 09:01:49 PM,83.221,0,,,,,
4515,02/21/17 09:11:49 PM,83.221,0,,,,,
4516,02/21/17 09:21:49 PM,84.115,0,,,,,
4517,02/21/17 09:31:49 PM,83.935,0,,,,,
4518,02/21/17 09:41:49 PM,84.115,0,,,,,
4519,02/21/17 09:51:49 PM,83.935,0,,,,,
4520,02/21/17 10:01:49 PM,83.935,0,,,,,
4521,02/21/17 10:11:49 PM,83.935,0,,,,,
4522,02/21/17 10:21:49 PM,83.935,0,,,,,
4523,02/21/17 10:31:49 PM,83.757,0,,,,,
4524,02/21/17 10:41:49 PM,83.757,0,,,,,
4525,02/21/17 10:51:49 PM,83.757,0,,,,,
4526,02/21/17 11:01:49 PM,83.757,0,,,,,
4527,02/21/17 11:11:49 PM,83.757,0,,,,,
4528,02/21/17 11:21:49 PM,83.757,0,,,,,
4529,02/21/17 11:31:49 PM,83.757,0,,,,,
4530,02/21/17 11:41:49 PM,83.757,0,,,,,
4531,02/21/17 11:51:49 PM,83.757,0,,,,,
4532,02/22/17 12:01:49 AM,83.757,0,,,,,
4533,02/22/17 12:11:49 AM,83.757,0,,,,,
4534,02/22/17 12:21:49 AM,83.757,0,,,,,
4535,02/22/17 12:31:49 AM,83.757,0,,,,,
4536,02/22/17 12:41:49 AM,83.757,0,,,,,
4537,02/22/17 12:51:49 AM,83.757,0,,,,,
4538,02/22/17 01:01:49 AM,83.757,0,,,,,
4539,02/22/17 01:11:49 AM,83.757,0,,,,,
4540,02/22/17 01:21:49 AM,83.757,0,,,,,
4541,02/22/17 01:31:49 AM,83.757,0,,,,,
4542,02/22/17 01:41:49 AM,83.757,0,,,,,
4543,02/22/17 01:51:49 AM,83.757,0,,,,,
4544,02/22/17 02:01:49 AM,83.579,0,,,,,
4545,02/22/17 02:11:49 AM,83.579,0,,,,,
4546,02/22/17 02:21:49 AM,83.579,0,,,,,
4547,02/22/17 02:31:49 AM,83.579,0,,,,,
4548,02/22/17 02:41:49 AM,83.579,0,,,,,
4549,02/22/17 02:51:49 AM,83.579,0,,,,,
4550,02/22/17 03:01:49 AM,83.399,0,,,,,
4551,02/22/17 03:11:49 AM,83.399,0,,,,,
4552,02/22/17 03:21:49 AM,83.399,0,,,,,
4553,02/22/17 03:31:49 AM,83.399,0,,,,,
4554,02/22/17 03:41:49 AM,83.399,0,,,,,
4555,02/22/17 03:51:49 AM,83.399,0,,,,,
4556,02/22/17 04:01:49 AM,83.399,0,,,,,
4557,02/22/17 04:11:49 AM,83.399,0,,,,,
4558,02/22/17 04:21:49 AM,83.579,0,,,,,
4559,02/22/17 04:31:49 AM,83.579,0,,,,,
4560,02/22/17 04:41:49 AM,83.579,0,,,,,
4561,02/22/17 04:51:49 AM,83.579,0,,,,,
4562,02/22/17 05:01:49 AM,83.579,0,,,,,
4563,02/22/17 05:11:49 AM,83.579,0,,,,,
4564,02/22/17 05:21:49 AM,83.579,0,,,,,
4565,02/22/17 05:31:49 AM,83.579,0,,,,,
4566,02/22/17 05:41:49 AM,83.579,0,,,,,
4567,02/22/17 05:51:49 AM,83.579,0,,,,,
4568,02/22/17 06:01:49 AM,83.579,0,,,,,
4569,02/22/17 06:11:49 AM,83.579,0,,,,,
4570,02/22/17 06:21:49 AM,83.579,4,,,,,
4571,02/22/17 06:31:49 AM,83.579,13,,,,,
4572,02/22/17 06:41:49 AM,83.579,27,,,,,
4573,02/22/17 06:51:49 AM,83.579,50,,,,,
4574,02/22/17 07:01:49 AM,83.757,89,,,,,
4575,02/22/17 07:11:49 AM,83.757,120,,,,,
4576,02/22/17 07:21:49 AM,83.757,152,,,,,
4577,02/22/17 07:31:49 AM,83.935,176,,,,,
4578,02/22/17 07:41:49 AM,83.757,184,,,,,
4579,02/22/17 07:51:49 AM,83.935,208,,,,,
4580,02/22/17 08:01:49 AM,84.115,216,,,,,
4581,02/22/17 08:11:49 AM,84.115,256,,,,,
4582,02/22/17 08:21:49 AM,84.295,248,,,,,
4583,02/22/17 08:31:49 AM,84.295,256,,,,,
4584,02/22/17 08:41:49 AM,84.474,320,,,,,
4585,02/22/17 08:51:49 AM,84.474,304,,,,,
4586,02/22/17 09:01:49 AM,84.474,304,,,,,
4587,02/22/17 09:11:49 AM,84.474,336,,,,,
4588,02/22/17 09:21:49 AM,84.654,384,,,,,
4589,02/22/17 09:31:49 AM,84.834,480,,,,,
4590,02/22/17 09:41:49 AM,84.834,464,,,,,
4591,02/22/17 09:51:49 AM,84.834,448,,,,,
4592,02/22/17 10:01:49 AM,84.834,384,,,,,
4593,02/22/17 10:11:49 AM,85.014,432,,,,,
4594,02/22/17 10:21:49 AM,85.014,512,,,,,
4595,02/22/17 10:31:49 AM,85.014,576,,,,,
4596,02/22/17 10:41:49 AM,85.194,576,,,,,
4597,02/22/17 10:51:49 AM,85.194,608,,,,,
4598,02/22/17 11:01:49 AM,85.374,512,,,,,
4599,02/22/17 11:11:49 AM,85.374,672,,,,,
4600,02/22/17 11:21:49 AM,85.194,232,,,,,
4601,02/22/17 11:31:49 AM,85.554,576,,,,,
4602,02/22/17 11:41:49 AM,85.554,576,,,,,
4603,02/22/17 11:51:49 AM,85.554,704,,,,,
4604,02/22/17 12:01:49 PM,85.735,992,,,,,
4605,02/22/17 12:11:49 PM,85.735,608,,,,,
4606,02/22/17 12:21:49 PM,85.735,768,,,,,
4607,02/22/17 12:31:49 PM,85.374,352,,,,,
4608,02/22/17 12:41:49 PM,85.735,1344,,,,,
4609,02/22/17 12:51:49 PM,85.915,1536,,,,,
4610,02/22/17 01:01:49 PM,85.915,960,,,,,
4611,02/22/17 01:11:49 PM,85.915,1152,,,,,
4612,02/22/17 01:21:49 PM,85.915,2688,,,,,
4613,02/22/17 01:31:49 PM,85.735,992,,,,,
4614,02/22/17 01:41:49 PM,86.097,896,,,,,
4615,02/22/17 01:51:49 PM,85.915,1920,,,,,
4616,02/22/17 02:01:49 PM,85.915,1728,,,,,
4617,02/22/17 02:11:49 PM,86.097,1408,,,,,
4618,02/22/17 02:21:49 PM,85.915,1216,,,,,
4619,02/22/17 02:31:49 PM,85.735,1152,,,,,
4620,02/22/17 02:41:49 PM,85.915,1216,,,,,
4621,02/22/17 02:51:49 PM,85.554,1024,,,,,
4622,02/22/17 03:01:49 PM,86.097,768,,,,,
4623,02/22/17 03:11:49 PM,85.554,800,,,,,
4624,02/22/17 03:21:49 PM,85.374,416,,,,,
4625,02/22/17 03:31:49 PM,85.374,512,,,,,
4626,02/22/17 03:41:49 PM,85.374,576,,,,,
4627,02/22/17 03:51:49 PM,85.014,256,,,,,
4628,02/22/17 04:01:49 PM,85.014,240,,,,,
4629,02/22/17 04:11:49 PM,85.014,160,,,,,
4630,02/22/17 04:21:49 PM,85.014,240,,,,,
4631,02/22/17 04:31:49 PM,85.194,192,,,,,
4632,02/22/17 04:41:49 PM,85.014,200,,,,,
4633,02/22/17 04:51:49 PM,85.014,320,,,,,
4634,02/22/17 05:01:49 PM,84.834,256,,,,,
4635,02/22/17 05:11:49 PM,84.654,216,,,,,
4636,02/22/17 05:21:49 PM,84.654,73,,,,,
4637,02/22/17 05:31:49 PM,84.654,69,,,,,
4638,02/22/17 05:41:49 PM,84.834,38,,,,,
4639,02/22/17 05:51:49 PM,84.474,31,,,,,
4640,02/22/17 06:01:49 PM,84.474,15,,,,,
4641,02/22/17 06:11:49 PM,84.474,8,,,,,
4642,02/22/17 06:21:49 PM,84.474,2,,,,,
4643,02/22/17 06:31:49 PM,84.654,0,,,,,
4644,02/22/17 06:41:49 PM,84.474,0,,,,,
4645,02/22/17 06:51:49 PM,84.474,0,,,,,
4646,02/22/17 07:01:49 PM,84.295,0,,,,,
4647,02/22/17 07:11:49 PM,84.295,0,,,,,
4648,02/22/17 07:21:49 PM,84.295,0,,,,,
4649,02/22/17 07:31:49 PM,84.834,0,,,,,
4650,02/22/17 07:41:49 PM,83.935,0,,,,,
4651,02/22/17 07:51:49 PM,84.474,0,,,,,
4652,02/22/17 08:01:49 PM,84.474,0,,,,,
4653,02/22/17 08:11:49 PM,84.295,0,,,,,
4654,02/22/17 08:21:49 PM,84.474,0,,,,,
4655,02/22/17 08:31:49 PM,84.834,0,,,,,
4656,02/22/17 08:41:49 PM,84.654,0,,,,,
4657,02/22/17 08:51:49 PM,84.474,0,,,,,
4658,02/22/17 09:01:49 PM,84.654,0,,,,,
4659,02/22/17 09:11:49 PM,84.474,0,,,,,
4660,02/22/17 09:21:49 PM,84.295,0,,,,,
4661,02/22/17 09:31:49 PM,83.935,0,,,,,
4662,02/22/17 09:41:49 PM,83.043,0,,,,,
4663,02/22/17 09:51:49 PM,83.221,0,,,,,
4664,02/22/17 10:01:49 PM,83.399,0,,,,,
4665,02/22/17 10:11:49 PM,83.399,0,,,,,
4666,02/22/17 10:21:49 PM,83.043,0,,,,,
4667,02/22/17 10:31:49 PM,83.221,0,,,,,
4668,02/22/17 10:41:49 PM,83.221,0,,,,,
4669,02/22/17 10:51:49 PM,83.935,0,,,,,
4670,02/22/17 11:01:49 PM,83.757,0,,,,,
4671,02/22/17 11:11:49 PM,84.115,0,,,,,
4672,02/22/17 11:21:49 PM,84.115,0,,,,,
4673,02/22/17 11:31:49 PM,84.474,0,,,,,
4674,02/22/17 11:41:49 PM,84.115,0,,,,,
4675,02/22/17 11:51:49 PM,83.399,0,,,,,
4676,02/23/17 12:01:49 AM,83.221,0,,,,,
4677,02/23/17 12:11:49 AM,83.221,0,,,,,
4678,02/23/17 12:21:49 AM,83.043,0,,,,,
4679,02/23/17 12:31:49 AM,83.579,0,,,,,
4680,02/23/17 12:41:49 AM,83.757,0,,,,,
4681,02/23/17 12:51:49 AM,83.221,0,,,,,
4682,02/23/17 01:01:49 AM,83.221,0,,,,,
4683,02/23/17 01:11:49 AM,83.043,0,,,,,
4684,02/23/17 01:21:49 AM,83.221,0,,,,,
4685,02/23/17 01:31:49 AM,83.043,0,,,,,
4686,02/23/17 01:41:49 AM,83.043,0,,,,,
4687,02/23/17 01:51:49 AM,83.043,0,,,,,
4688,02/23/17 02:01:49 AM,83.043,0,,,,,
4689,02/23/17 02:11:49 AM,83.043,0,,,,,
4690,02/23/17 02:21:49 AM,83.043,0,,,,,
4691,02/23/17 02:31:49 AM,83.043,0,,,,,
4692,02/23/17 02:41:49 AM,83.221,0,,,,,
4693,02/23/17 02:51:49 AM,83.043,0,,,,,
4694,02/23/17 03:01:49 AM,83.043,0,,,,,
4695,02/23/17 03:11:49 AM,83.043,0,,,,,
4696,02/23/17 03:21:49 AM,83.043,0,,,,,
4697,02/23/17 03:31:49 AM,83.043,0,,,,,
4698,02/23/17 03:41:49 AM,83.043,0,,,,,
4699,02/23/17 03:51:49 AM,83.043,0,,,,,
4700,02/23/17 04:01:49 AM,83.043,0,,,,,
4701,02/23/17 04:11:49 AM,83.221,0,,,,,
4702,02/23/17 04:21:49 AM,83.221,0,,,,,
4703,02/23/17 04:31:49 AM,83.221,0,,,,,
4704,02/23/17 04:41:49 AM,83.399,0,,,,,
4705,02/23/17 04:51:49 AM,83.399,0,,,,,
4706,02/23/17 05:01:49 AM,83.399,0,,,,,
4707,02/23/17 05:11:49 AM,83.221,0,,,,,
4708,02/23/17 05:21:49 AM,83.399,0,,,,,
4709,02/23/17 05:31:49 AM,83.399,0,,,,,
4710,02/23/17 05:41:49 AM,83.399,0,,,,,
4711,02/23/17 05:51:49 AM,83.399,0,,,,,
4712,02/23/17 06:01:49 AM,83.399,0,,,,,
4713,02/23/17 06:11:49 AM,83.399,0,,,,,
4714,02/23/17 06:21:49 AM,83.399,5,,,,,
4715,02/23/17 06:31:49 AM,83.399,15,,,,,
4716,02/23/17 06:41:49 AM,83.579,28,,,,,
4717,02/23/17 06:51:49 AM,83.579,43,,,,,
4718,02/23/17 07:01:49 AM,83.579,58,,,,,
4719,02/23/17 07:11:49 AM,83.579,74,,,,,
4720,02/23/17 07:21:49 AM,83.757,101,,,,,
4721,02/23/17 07:31:49 AM,83.757,128,,,,,
4722,02/23/17 07:41:49 AM,83.935,128,,,,,
4723,02/23/17 07:51:49 AM,83.935,152,,,,,
4724,02/23/17 08:01:49 AM,84.115,160,,,,,
4725,02/23/17 08:11:49 AM,84.115,184,,,,,
4726,02/23/17 08:21:49 AM,84.295,208,,,,,
4727,02/23/17 08:31:49 AM,84.295,240,,,,,
4728,02/23/17 08:41:49 AM,84.474,256,,,,,
